source,captured_at,source_url,source_type,extraction_method,project_id,project_slug,agency_name,project_name,district,province,department,address,latitude,longitude,sales_start_year,delivery_year,delivery_date,update_date,project_phase,floor_count,parking_count,view,typology,bedrooms,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,built_area,free_area,total_area_min,total_area_max,area_min,area_max,total_area,unit_status,unit_count,price_min,currency,list_price_avg,sale_price_avg,price_per_m2_list,price_per_m2_sale,sale_year,sale_month,sale_date,income,total_m2,financing_banks,amenities,project_description,project_contact,project_email,project_phone,project_whatsapp,builder_slug,builder_description,price_history_count,latest_price_history_date,latest_price_history_from,latest_price_history_status,visit_count,field_confidence,missing_required_fields
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/mendiburu-1290-3212,portal,sitemap + obj_project_completo + json_ld + html_table,3212,3212-mendiburu-1290,EFRON ARQUITECTOS,Mendiburu 1290,Miraflores,Lima,Lima,Mendiburú 1290,-12.1095334,-77.0504535,,2027,2027-07-31,2026-04-01,En construccion,,,,Departamento,1 a 3,1,3,2,2,,,52.5,157.98,52.5,157.98,52.5,En construccion,1,396000,PEN,396000,,7542.86,,,,,396000,52.5,Banco BCP,Areas verdes | Ascensor directo | Gimnasio | Lobby | Terraza | Zona de Parrillas,"Departamentos con estratégica distribución y diseños flexibles que se adaptan a tu estilo de vida. Además, tendrás gimnasio privado y una zona Bbq, para que goces del aire libre. Disfruta una vida llena de oportunidades, cerca al Malecón de Miraflores. Los precios indicados incluyen descuento de hasta 8%, solo para desembolsos inmediatos. Para mayor información consultar con ejecutivo de venta.",Alicia Cobos,ventasmendiburu@efronarq.com,947824479,947824479,efron-arquitectos,"Somos arquitectos. Nos gusta Imaginar, pensar y crear nuevos espacios para las personas. Convertimos proyectos en realidades que cambian vidas; diseñamos y construimos pensando en la relación de las personas con el lugar en el que viven o trabajan y cómo esta podría mejorarles su calidad de vida.",7,2026-05-09 07:00:02,415800,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/urban-heights-3215,portal,sitemap + obj_project_completo + json_ld + html_table,3215,3215-urban-heights,EDIFICA,Urban Heights,Miraflores,Lima,Lima,Avenida Paseo De La Republica 6143,-12.1289342,-77.0225608,,2026,2026-09-30,2025-11-18,En construccion,,,,Departamento,1 a 2,1,2,1,3,,,40,150.24,40,150.24,40,En construccion,1,419136.18,PEN,419136.18,,10478.4,,,,,419136.18,40,Banco BCP,Gimnasio | Jardin interior | Lobby | Piscina | Sala Bar | Zona de Lavandería | Otros,"Urban Heights es el nuevo proyecto de Edifica ubicado en Miraflores, con departamentos de 1, 2 y 3 dormitorios desde 40m2 , áreas comunes de primer nivel y una ubicación inigualable.",Edifica,info@edifica.com.pe,017147210,989344159,edifica,Somos una empresa inmobiliaria que nació en el año 2005. Hoy ya son más de 3000 familias que han confiado en nosotros y disfrutan de una nueva vida en cada uno de nuestros proyectos entregados.,3,2026-01-09 07:00:03,419136.18,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/roosevelt-64-3217,portal,sitemap + obj_project_completo + json_ld + html_table,3217,3217-roosevelt-64,VIDARQ,ROOSEVELT 64,Miraflores,Lima,Lima,Av. Roosevelt 6429,-12.1290718,-77.0178609,,2026,2026-07-31,2026-05-20,En construccion,17,,,Departamento,2 a 3,2,3,2,3,,,65.3,103.5,65.3,103.5,65.3,En construccion,63,706000,PEN,706000,,10811.64,,,,,44478000,4113.9,Banco SCOTIABANK,Lobby | Piscina | Sala Bar | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas,Moderno edificio de 17 pisos y 63 departamentos flat con vista externa. Destacado por su ubicación céntrica y diversas áreas comunes,Jean Pierre Mozo,jean.pierr@performanceperu.pe,981281601,981281601,vidarq,Empresa inmobiliaria con 17 años de experiencia en el mercado. Hemos desarrollado 13 proyectos en distintos distritos de Lima.,7,2026-05-09 07:00:02,706000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/taller-3219,portal,sitemap + obj_project_completo + json_ld + html_table,3219,3219-taller,PAZ,Taller,Miraflores,Lima,Lima,CALLE TORIBIO POLO 450,-12.1129038,-77.0465743,,2026,2026-09-30,2025-11-20,En construccion,,,,Departamento,1 a 3,1,3,1,3,,,47.67,122.25,47.67,122.25,47.67,En construccion,1,518000,PEN,518000,,10866.37,,,,,518000,47.67,Banco BCP,Gimnasio | Lobby | Piscina | Zona de Parrillas,"En pleno corazón de Miraflores, donde el arte de vivir se fusiona con la comodidad de una zona céntrica. Aquí, nace un coliving que redefine la vida moderna con un toque de diversión y elegancia. Depas súper iluminados, nuestro edificio se alza en tres frentes que se llenarán de historias. Hermosos espacios para crear y disfrutar la vida, la ciudad como inspiración y la comodidad como propósito. En Taller, celebramos la vida en compañía. Ya sea disfrutando de la piscina, las parrillas, el coworking, el gimnasio o la zona para mascotas, nuestras áreas comunes han sido diseñadas para facilitar conexiones significativas y crear experiencias compartidas inolvidables.",Omar Caceres,jorge.caceres@paz.pe,986651323,986651323,paz,"Paz inmobiliaria, con 17 años desarrollando proyectos inmobiliarios, +9,200 unidades entregadas que corroboran nuestro compromiso con nuestros clientes y 29 proyectos desarrollados que nos alientan a seguir mejorando la ciudad, nuestro propósito, ""Creamos espacios, para disfrutar la vida"" es la guía en cada paso que damos.",9,2026-05-09 07:00:02,518000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/concepto-one-place-3220,portal,sitemap + obj_project_completo + json_ld + html_table,3220,3220-concepto-one-place,IMAGINA,Concepto One Place,Miraflores,Lima,Lima,Roosevelt 6260,-12.126733790965545,-77.01813465839908,,2026,2026-12-31,2025-12-19,En construccion,22,,,Departamento,1 a 3,1,3,2,2,,,55.1,86.08,55.1,86.08,55.1,En construccion,1,501500,PEN,501500,,9101.63,,,,,501500,55.1,Banco BBVA,Areas verdes | Gimnasio | Lobby | Piscina | Sala de cine | Sala de Niños | Sala de usos Múltiples | Salon Gourmet | Zona de Parrillas | Otros,"Proyéctate. Planea. Disfruta. Imagina creó un nuevo proyecto pensado en cómo mereces vivir y se encuentra en el distrito de Miraflores. Concepto One Place es un edificio multi familiar de 22 pisos, con departamentos de 1, 2 y 3 dormitorios, diseñado bajo los conceptos mundiales más vanguardistas, excelentes acabados y espectaculares áreas comunes.",Call Center Imagina,callcenter@imagina.pe,920235773,920235773,imagina,"Somos un grupo inmobiliario con 20 años de experiencia en el sector. Contamos con presencia en países como Perú, Estados Unidos y Chile. Hemos desarrollado más de 52 proyectos, 9.400 departamentos y 8.880 familias ya viven en un Imagina. Realizamos proyectos con diseño y arquitectura de vanguardia inspirados en las necesidades de hoy y marcando tendencias.",4,2026-04-10 07:00:03,501500,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/ativa-fase-2-3222,portal,sitemap + obj_project_completo + json_ld + html_table,3222,3222-ativa-fase-2,COSAPI,ATIVA FASE 2,Santiago De Surco,Lima,Lima,"El Derby 160, Surco",-12.098166409353707,-76.9716900587082,,2026,2026-12-31,2026-05-04,En construccion,,,,Departamento,2 a 3,2,3,2,2,,,48.5,69.52,48.5,69.52,48.5,En construccion,1,434783,PEN,434783,,8964.6,,,,,434783,48.5,Banco BCP,Área de juegos para niños | Gimnasio | Lobby | Sala de Niños | Terraza | Zona de Lavandería | Zona de Parrillas | Otros,"Proyecto Exclusivo en SURCO. Dos inmobiliarias de solida experiencia COSAPI Inmobiliaria & Gerpal se unen en este proyecto. Ubicado a unas cuadras de la zona comercial y financiera ( JOCKEY PLAZA ,CC EL POLO ,HIPODROMO , UNIVERSIDAD DE LIMA Y UPC )",CONTACT CENTER DE COSAPI INMOBILIARIA,contacto@cosapiinmobiliaria.com.pe,966874541,966874541,cosapi,"Cosapi Inmobiliaria es la empresa subsidiaria de Cosapi S.A. dedicada al desarrollo y construcción de bienes inmuebles, principalmente destinados a la vivienda. Tenemos el gran reto de desarrollar proyectos que mejoren la calidad de vida de la gente y que a su vez contribuyan activamente con la generación de una mejor ciudad. Creemos que esto trasciende a nuestros proyectos, ya que estos deben integrar las necesidades, deseos y aspiraciones de las personas con los requerimientos de una ciudad moderna.",4,2026-04-25 07:00:03,434783,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/paseo-jazmines-3223,portal,sitemap + obj_project_completo + json_ld + html_table,3223,3223-paseo-jazmines,GRUPO SOL,PASEO JAZMINES,Lince,Lima,Lima,"Jr. Jazmines 516, Lince",-12.089372038288863,-77.02458320972713,,2025,2025-09-30,2026-05-07,Entrega inmediata,10,,,Departamento,3 a 3,3,3,3,4,,,130.61,151.21,130.61,151.21,130.61,Entrega inmediata,29,970000,PEN,970000,,7426.69,,,,,28130000,3787.69,Banco BCP,Areas verdes | Lobby | Terraza,"Proyecto exclusivo de 10 pisos y 29 departamentos, ubicado en Lince limite con San Isidro. Cerca a parques y a estación de metropolitano. PRECIOS MOSTRADOS EN NEXO INMOBILIARIO INCLUYEN DESCUENTOS VIGENTES. PRECIOS VALIDOS PARA VENTAS CON CRÉDITO HIPOTECARIO TRADICIONAL O CONTADO 100%.",Mauyury Izaguirre,paseojazmines@gruposol.com.pe,946333655,946333655,grupo-sol,"GRUPO SOL es un consorcio inmobiliario con más de 22 años en el sector de construcción que opera en la promoción inmobiliaria desde el año 2003, con más de 40 proyectos desarrollados. Nos posicionamos entre las mejores empresas del rubro. En Grupo Sol nos encargamos de entregar a las familias la mejor opción de vivienda. Constantemente adelantándonos a las necesidades y exigencias de nuestros clientes. El uso de alta tecnología, mejores y finos acabados nos permiten concebir los mejores edificios para nuestros clientes.",3,2026-04-30 07:00:02,970000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/magna-3224,portal,sitemap + obj_project_completo + json_ld + html_table,3224,3224-magna,DKASA,Magna,San Miguel,Lima,Lima,Av. Tacna 650,-12.0893057,-77.0806058,,2026,2026-12-31,2026-05-01,En construccion,,,,Departamento,1 a 3,1,3,1,2,,,35.1,68.61,35.1,68.61,35.1,En construccion,1,243000,PEN,243000,,6923.08,,,,,243000,35.1,Banco INTERBANK,Lobby | Sala de usos Múltiples | Zona de Parrillas | Otros,"Nos encontramos en la Av. Tacna 650 de San Miguel, en un vecindario que está rodeado de parques y áreas verdes, arbustos y casonas con jardines hermosos, a solo 3 cuadras del malecón Bertolotto.",Fátima Antón ,ventas@dkasa.com.pe,936458091,936458091,dkasa,"Empresa inmobiliaria y constructora con capital 100% peruano, fundada el 20 de setiembre del 2006, con más de 23 proyectos en nuestra cartera.",1,2025-10-09 02:25:16,243000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/esparq-140-3231,portal,sitemap + obj_project_completo + json_ld + html_table,3231,3231-esparq-140,ESPARQ EOM,Esparq 140,Miraflores,Lima,Lima,Calle Tarapacá 140 ,-12.1125035,-77.03057799999999,,2026,2026-10-31,2026-05-12,En construccion,,,,Departamento,2 a 3,2,3,2,3,,,60.39,103.77,60.39,103.77,60.39,En construccion,103,142000,$,142000,,2351.38,,,,,14626000,6220.17,Banco BBVA,Lobby | Piscina | Sala de Internet | Sala de usos Múltiples | Terraza | Zona de Parrillas,"Con un diseño vanguardista, sus 103 departamentos ofrecen un estilo de vida contemporáneo y sofisticado. Sus fachadas elegantes y materiales de alta calidad crean una estética llamativa, mientras que sus amplias ventanas proporcionan abundante luz natural y vistas panorámicas de la ciudad. Este desarrollo inmobiliario refleja la perfecta combinación entre comodidad y modernidad, convirtiéndolo en un lugar deseado para vivir en la vibrante zona de Miraflores.",Rosa La Madrid ,rocio.zarate@esparq140.com,987794885,987794885,esparq-inversiones,Es un proyecto accesible de viviendas que se adapta a los nuevos modelos de vida. Además se encuentra en una ubicación perfecta.,7,2026-05-13 07:00:03,142000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/magdalena-del-mar/arbora-3233,portal,sitemap + obj_project_completo + json_ld + html_table,3233,3233-arbora,LUGANO,ARBORA,Magdalena Del Mar,Lima,Lima,AV BRASIL 3502-3520,-12.0914695,-77.0675655,,2026,2026-10-31,2026-05-06,En construccion,,,,Departamento,2 a 3,2,3,2,2,,,55.75,129.47,55.75,129.47,55.75,En construccion,1,395727,PEN,395727,,7098.24,,,,,395727,55.75,Banco SCOTIABANK,Área de juegos para niños | Areas verdes | Lobby | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas,"Ubicado en la mejor zona de la Av. Brasil, a pocas cuadras de la Av. Javier Prado y el Circuito de Playas, Arbora tiene todo lo que necesitas a tu alcance. En una zona tranquila, conectada, cerca a áreas verdes y a comercios",ROSMIRA IMITOLA CAUSIL,rimitola@luganosac.com,934532070,934532070,lugano,"Un 20 de Junio de 2003 se funda PROYECTOS Y CONSTRUCCIONES LUGANO SAC en la ciudad de Lima. Conformada por sólidos capitales peruanos. Enfocada en proveer a las familias peruanas de viviendas cómodas, seguras y con estructuras funcionales, capaces de brindar un máximo estándar de seguridad y una calidad de acabados de primera. Hoy con casi 15 años de experiencia. Más de 100 familias satisfechas que habitan nuestras viviendas respaldan la impecabilidad de nuestro trabajo, habiendo logrado consolidarnos como una constructora eficiente, segura y cumplida con los plazos de entrega. Gracias al gran equipo de profesionales que laboran en nuestra empresa, hemos logrado desarrollar a través de un moderno diseño y una exclusiva línea de acabados, edificios multi-familiares con los mejores precios del mercado. Siempre interesados en seguir progresando, nuestro staff recibe capacitaciones continuas con los últimos avances de la construcción moderna, permitiéndonos mantener el liderazgo que nos caracteriza.",2,2026-03-27 07:00:02,395727,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/ako-3235,portal,sitemap + obj_project_completo + json_ld + html_table,3235,3235-ako,REYNA INMOBILIARIA,AKO,San Miguel,Lima,Lima,Jr. Arica 859,-12.089302098619292,-77.08310993479519,,2026,2026-03-31,2026-03-26,En construccion,9,,,Departamento,3 a 3,3,3,2,2,,,66.99,69.11,66.99,69.11,66.99,En construccion,1,489400,PEN,489400,,7305.57,,,,,489400,66.99,Banco SCOTIABANK,Areas verdes | Gimnasio | Jardin interior | Lobby | Sala de Niños | Sala de usos Múltiples | Terraza | Zona de Parrillas,"Un proyecto de 9 pisos pensado para ti y tu familia, cuenta con 9 áreas comunes, con metrajes que van desde los 37m2 hasta los 135 m2; y con una excelente distribución y acabados.",Maria Ibarra,ventasako@reynainmobiliria.pe,933558112,933558112,reyna-grupo-inmobiliario,"Reyna Inmobiliaria busca “Crear y diseñar espacios donde tu legado seguirá creciendo”, convirtiendo nuestros proyectos en tu lugar ideal para vivir; extendiéndonos y diversificándonos, logrando sembrar las raíces de tu nuevo hogar, mientras creas grandes experiencias.",7,2026-05-09 07:00:02,489400,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/jesus-maria/la-rosa-park-3238,portal,sitemap + obj_project_completo + json_ld + html_table,3238,3238-la-rosa-park,INFINITY GROUP,La Rosa Park,Jesus Maria,Lima,Lima,Quiñones 102,-12.087301244590025,-77.05873428808431,,2026,2026-04-01,2026-05-04,Entrega inmediata,,,,Departamento,1 a 3,1,3,1,5,,,61.4,151.76,61.4,151.76,61.4,Entrega inmediata,1,495000,PEN,495000,,8061.89,,,,,495000,61.4,Banco BCP,Cuarto servicio | Lobby,"Vive en armonía y bienestar, vive en Jesus María Nos encargamos de diseñar un edificio que conecte a tu familia con la tranquilidad que estabas buscando en uno de los distritos más demandados. Este proyecto ubicado estratégicamente en un distrito con historia y con un valor único, dos frentes que favorecen la ventilación e iluminación, además de dos zonas comunes para que aproveches al máximo y en familia. Vive en Jesus María, cerca de universidades, colegios, clínicas, centros comerciales y mucho más. Los espacios han sido diseñados para que tu familia pueda vivir en armonía y bienestar acompañado de la elegancia de unos finos acabados.",Noelia Mendoza,"marketing@infinitygroup.pe,percyvalverde@outlook.com,rbalarezo88@yahoo.ca",5953704,950158583,infinity-group,Infinity Group tiene el respaldo de promotores con más de 20 años de experiencia en el rubro inmobiliario tanto en el extranjero como en el Perú. Habiéndonos desarrollado durante los primeros 10 años en la gestión inmobiliaria en el extranjero y desde el 2008 hemos participado en el desarrollo de más de 19 proyectos en la ciudad de Lima y entregando su departamento a más de 585 familias felices que confiaron en nosotros. Esperamos próximamente tener el privilegio de poder brindarle a tu familia un producto que supere tus expectativas.,2,2026-04-07 07:00:02,495000,Entrega inmediata,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-isidro/alba-3240,portal,sitemap + obj_project_completo + json_ld + html_table,3240,3240-alba,ZAFIRA INMOBILIARIA,Alba,San Isidro,Lima,Lima,AV. AUGUSTO PEREZ ARANIBAR 2124,-12.102899702672667,-77.05780504578036,,2026,2026-10-31,2026-05-15,En construccion,,,,Departamento,1 a 3,1,3,1,2,,,43.24,80.26,43.24,80.26,43.24,En construccion,1,425000,PEN,425000,,9828.86,,,,,425000,43.24,Banco BCP,Área de juegos para niños | Lobby | Piscina | Zona de Parrillas | Otros,"¡Disfruta la vista al mar desde tu depa! Proyecto boutique, ubicado estratégicamente en una de las mejores zonas de San Isidro. Departamentos de 1 dormitorio desde 44m2 con vista al mar.",Bettsy Porroa,ventas@zafira.pe,913953170,913953170,zafira-inmobiliaria,"Somos una promotora inmobiliaria especializada en crear espacios que fusionan la excelencia arquitectónica, diseño funcional y sostenibilidad, buscando ofrecer hogares con estilo y confort, mejorando la calidad de vida de nuestros clientes y aportando valor a su entorno. Nuestro equipo de jóvenes profesionales destaca por sus pilares de innovación, calidad, sostenibilidad y compromiso con las personas y su ciudad. Por está razón trabajamos solo con los mejores estudios de arquitectura del país. Con ellos proyectamos edificios que marcan una diferencia en cuanto a diseño, materialidad innovadora y relación con el entorno. En Zafira Inmobiliaria, no solo construimos tu vivienda; creamos arquitectura que eleva tu estilo de vida.",4,2026-03-07 07:00:02,196000,En construccion,,alta,
